"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Party5","EducationLevel4","Income5","Income6"
5664,1974,"Male","$100,001 - $150,000","Domestic Partners (no kids)","Master's Degree","Independent","Yes","Yes","No","No","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","No","No","Yes","Yes","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","End","Yes","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","People","No","Yes","No","Yes","No","Supportive","Yes","PC","Yes","Risk-friendly","Yes","Umm...","No","Socialize","No","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","Own","Optimist","Mom","Yes","No","Yes","No","Nope","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",100,"FALSE","FALSE","TRUE","FALSE"
5674,1955,"Female","$75,000 - $100,000","Married (w/kids)","Current K-12","Republican","No","No","No","No","No","Yes","Public","No","No","No","No","No","No","Yes","Art","Try first","Yes","No","No","Yes","Giving","Yes","No","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","A.M.","Yes","Start","Yes","Yes","Me","Yes","No","No","Yes","Yes","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","Yes","No","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","No","Online","Yes","No","Yes","Yes","Yay people!","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Own","Optimist","Dad","Yes","Yes","Yes","No","Nope","Yes","No","Yes","No","Yes","No","Yes","No","Yes","No",47,"TRUE","FALSE","FALSE","FALSE"
5676,1994,"Male","over $150,000","Single (w/kids)","Current K-12","Independent","Yes","No","No","No","No","Yes","Public","Yes","Yes","No","Yes","No","Yes","Yes","Science","Try first","No","Yes","Yes","No","Receiving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","No","No","No","Yes","P.M.","No","Start","Yes","No","Circumstances","Yes","Yes","Yes","No","No","TMI","No","No","Tunes","People","No","Yes","Yes","No","Yes","Demanding","No","Mac","No","Cautious","No","Umm...","Yes","Socialize","Yes","In-person","No","No","Yes","Yes","Yay people!","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","No","No","No","Yes","No","No","Yes",101,"FALSE","FALSE","FALSE","TRUE"
5680,1955,"Male","over $150,000","Married (w/kids)","Master's Degree","Republican","No","No","No","Yes","No","Yes","Private","No","Yes","No","No","No","Yes","Yes","Art","Try first","Yes","Yes","No","No","Giving","Yes","Yes","Idealist","Yes","Yes","Cool headed","Standard hours","No","Right","No","Yes","Yes","No","A.M.","Yes","End","No","Yes","Circumstances","Yes","Yes","No","Yes","Yes","TMI","No","No","Talk","Technology","Yes","Yes","Yes","No","No","Demanding","No","PC","No","Cautious","No","Umm...","No","Space","No","Online","No","Yes","Yes","No","Grrr people","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","Own","Pessimist","Dad","No","Yes","No","No","Check!","Yes","No","Yes","Yes","No","No","Yes","No","No","No",81,"TRUE","FALSE","FALSE","TRUE"
5681,1971,"Female","$75,000 - $100,000","Married (w/kids)","Associate's Degree","Republican","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","Yes","End","Yes","Yes","Me","Yes","No","No","No","Yes","Mysterious","No","No","Tunes","People","No","Yes","Yes","Yes","Yes","Demanding","No","PC","No","Cautious","No","Yes!","No","Space","No","Online","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","No","Yes","No","Yes","No","No","Own","Pessimist","Mom","No","No","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","No","Yes","No","No","Yes",74,"TRUE","TRUE","FALSE","FALSE"
5683,1956,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Republican","Yes","Yes","No","Yes","No","No","Public","Yes","Yes","No","No","Yes","No","Yes","Art","Try first","No","Yes","Yes","Yes","Giving","No","No","Pragmatist","Yes","No","Hot headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","A.M.","Yes","End","Yes","Yes","Me","No","No","Yes","No","No","Mysterious","No","No","Tunes","People","Yes","Yes","No","Yes","Yes","Demanding","No","Mac","Yes","Risk-friendly","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","No","Own","Optimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",36,"TRUE","FALSE","FALSE","TRUE"
5690,1980,"Female","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Independent","No","No","No","No","No","No","Private","No","Yes","No","Yes","No","No","Yes","Art","Try first","Yes","No","Yes","Yes","Giving","No","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Right","Yes","No","Yes","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","No","Yes","TMI","No","No","Tunes","People","Yes","No","No","No","Yes","Supportive","No","Mac","No","Risk-friendly","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Rent","Optimist","Dad","Yes","No","Yes","No","Nope","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No",62,"FALSE","FALSE","TRUE","FALSE"
5698,1997,"Female","over $150,000","Domestic Partners (no kids)","Current K-12","Democrat","No","Yes","No","No","No","Yes","Public","Yes","Yes","No","No","Yes","Yes","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","No","Idealist","Yes","No","Cool headed","Standard hours","Yes","Right","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","No","No","No","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","Yes","Yes","Demanding","No","Mac","No","Cautious","Yes","Yes!","No","Socialize","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Own","Pessimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","No","No","Yes","Yes","Yes","No","Yes",21,"FALSE","FALSE","FALSE","TRUE"
5706,1966,"Female","over $150,000","Married (w/kids)","Bachelor's Degree","Republican","No","No","No","No","Yes","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","No","Yes","No","Giving","No","Yes","Pragmatist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","Yes","No","Mysterious","Yes","Yes","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","Yes","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",97,"TRUE","FALSE","FALSE","TRUE"
5717,1947,"Female","$25,001 - $50,000","Married (w/kids)","High School Diploma","Independent","No","No","No","No","Yes","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","Yes","No","Yes","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","End","Yes","No","Me","No","No","Yes","No","No","TMI","Yes","Yes","Talk","People","Yes","Yes","No","Yes","No","Supportive","No","PC","No","Cautious","No","Yes!","Yes","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Own","Optimist","Mom","No","Yes","No","Yes","Check!","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",101,"FALSE","FALSE","FALSE","FALSE"
5721,1958,"Female","$100,001 - $150,000","Married (w/kids)","High School Diploma","Independent","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","No","Yes","Art","Try first","No","No","Yes","Yes","Giving","No","Yes","Idealist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","Yes","End","Yes","Yes","Circumstances","No","No","Yes","Yes","Yes","TMI","No","Yes","Talk","People","Yes","No","No","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Own","Optimist","Mom","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",84,"FALSE","FALSE","TRUE","FALSE"
5723,1990,"Male","$25,001 - $50,000","Single (no kids)","Associate's Degree","Independent","No","Yes","Yes","No","No","No","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","Yes","No","Hot headed","Odd hours","No","Happy","No","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","No","No","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","No","No","No","Yes","Grrr people","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","Own","Optimist","Mom","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",101,"FALSE","TRUE","FALSE","FALSE"
5726,1947,"Female","$50,000 - $74,999","Married (w/kids)","Associate's Degree","Democrat","Yes","Yes","Yes","No","No","No","Public","No","Yes","No","No","Yes","No","Yes","Science","Try first","No","No","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","No","No","TMI","Yes","No","Talk","Technology","No","Yes","No","No","No","Supportive","No","PC","Yes","Cautious","Yes","Yes!","No","Socialize","No","Online","No","Yes","Yes","No","Grrr people","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","Own","Pessimist","Mom","No","Yes","Yes","No","Check!","Yes","No","No","No","Yes","No","Yes","No","Yes","No",64,"FALSE","TRUE","FALSE","FALSE"
5730,1973,"Female","$75,000 - $100,000","Married (no kids)","Bachelor's Degree","Independent","No","No","No","No","No","No","Public","No","Yes","No","No","No","No","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","No","Yes","Mysterious","Yes","No","Talk","Technology","No","No","No","No","Yes","Supportive","No","PC","Yes","Cautious","Yes","Umm...","No","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","No","No","Yes","No","Yes","Yes","No","No","Yes","No","Own","Optimist","Mom","No","Yes","No","No","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",28,"FALSE","FALSE","FALSE","FALSE"
5736,1980,"Male","$25,001 - $50,000","Single (w/kids)","High School Diploma","Republican","Yes","Yes","Yes","No","No","Yes","Private","No","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","No","Yes","Yes","Giving","Yes","Yes","Idealist","No","No","Hot headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","No","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","Yes","TMI","No","No","Talk","People","No","Yes","Yes","No","No","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Socialize","No","In-person","No","No","Yes","No","Yay people!","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Own","Pessimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",100,"TRUE","FALSE","FALSE","FALSE"
5741,1950,"Female","under $25,000","Single (no kids)","Current K-12","Democrat","Yes","Yes","No","No","Yes","No","Public","No","Yes","No","Yes","No","Yes","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Idealist","Yes","Yes","Hot headed","Standard hours","No","Happy","No","Yes","No","No","A.M.","No","End","No","No","Circumstances","Yes","No","No","No","Yes","Mysterious","No","Yes","Talk","Technology","Yes","Yes","Yes","No","No","Demanding","No","Mac","Yes","Risk-friendly","Yes","Umm...","Yes","Space","No","Online","Yes","Yes","No","No","Grrr people","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","Own","Pessimist","Mom","Yes","No","Yes","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",43,"FALSE","FALSE","FALSE","FALSE"
5748,1996,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","Independent","Yes","Yes","No","No","Yes","Yes","Public","No","No","Yes","Yes","Yes","Yes","Yes","Science","Study first","No","No","No","No","Giving","No","No","Idealist","No","Yes","Hot headed","Standard hours","Yes","Right","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","No","No","No","TMI","Yes","No","Tunes","Technology","No","Yes","No","Yes","No","Demanding","No","PC","No","Cautious","No","Umm...","No","Space","Yes","In-person","Yes","No","No","Yes","Yay people!","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","No","Own","Optimist","Mom","Yes","No","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",82,"FALSE","FALSE","FALSE","FALSE"
5749,1995,"Female","$25,001 - $50,000","Single (no kids)","Current K-12","Republican","Yes","No","Yes","No","Yes","Yes","Public","Yes","No","No","Yes","No","Yes","Yes","Science","Study first","Yes","Yes","Yes","Yes","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","Yes","Happy","No","Yes","No","Yes","P.M.","Yes","Start","No","No","Circumstances","Yes","No","Yes","No","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","Yes","Umm...","No","Space","No","Online","No","No","Yes","Yes","Grrr people","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",62,"TRUE","FALSE","FALSE","FALSE"
5750,1986,"Male","$50,000 - $74,999","Married (no kids)","Bachelor's Degree","Libertarian","No","Yes","No","No","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","Yes","Receiving","Yes","Yes","Pragmatist","Yes","Yes","Cool headed","Odd hours","No","Right","No","Yes","Yes","No","P.M.","Yes","End","Yes","Yes","Circumstances","Yes","Yes","Yes","No","No","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Demanding","Yes","PC","Yes","Risk-friendly","No","Umm...","Yes","Space","No","In-person","No","No","Yes","No","Yay people!","No","No","Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","Own","Optimist","Dad","Yes","Yes","Yes","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No",63,"FALSE","FALSE","FALSE","FALSE"
5757,1980,"Female","$50,000 - $74,999","Single (w/kids)","Bachelor's Degree","Other","No","No","Yes","No","Yes","No","Public","No","No","No","Yes","Yes","No","No","Art","Study first","No","No","Yes","No","Giving","Yes","Yes","Pragmatist","Yes","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Me","No","Yes","Yes","No","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","No","Yes","Demanding","Yes","PC","Yes","Cautious","Yes","Umm...","Yes","Space","Yes","Online","Yes","No","Yes","Yes","Yay people!","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Rent","Pessimist","Mom","No","Yes","Yes","Yes","Check!","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No",84,"FALSE","FALSE","FALSE","FALSE"
5761,1996,"Male","$25,001 - $50,000","Single (no kids)","Current K-12","Independent","Yes","Yes","No","No","Yes","No","Public","No","No","No","No","No","No","Yes","Science","Study first","No","Yes","Yes","No","Giving","No","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","No","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","TMI","No","Yes","Tunes","People","No","Yes","No","Yes","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","No","No","No","No","No","No","Yes","No","Yes","No","Yes","Yes","Own","Optimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",84,"FALSE","FALSE","FALSE","FALSE"
5766,1977,"Female","$25,001 - $50,000","Married (w/kids)","Current Undergraduate","Independent","No","No","No","Yes","No","Yes","Public","Yes","Yes","Yes","Yes","Yes","Yes","No","Art","Study first","Yes","No","No","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","Yes","No","P.M.","No","Start","Yes","Yes","Circumstances","Yes","No","Yes","No","No","TMI","No","No","Tunes","People","No","Yes","Yes","Yes","No","Demanding","Yes","Mac","Yes","Risk-friendly","No","Yes!","Yes","Space","No","Online","Yes","Yes","Yes","No","Yay people!","Yes","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Rent","Optimist","Mom","Yes","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","No",44,"FALSE","FALSE","FALSE","FALSE"
5779,1960,"Male","over $150,000","Single (no kids)","High School Diploma","Independent","Yes","No","No","Yes","No","Yes","Public","No","No","Yes","No","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","No","End","Yes","Yes","Me","No","No","Yes","Yes","Yes","TMI","No","No","Tunes","Technology","Yes","No","Yes","Yes","No","Demanding","Yes","PC","Yes","Cautious","No","Yes!","Yes","Space","No","Online","No","No","No","Yes","Grrr people","Yes","No","No","Yes","Yes","No","No","No","Yes","No","No","Yes","Rent","Optimist","Mom","Yes","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",94,"FALSE","FALSE","FALSE","TRUE"
5789,1998,"Female","$50,000 - $74,999","Single (no kids)","Current K-12","Republican","Yes","Yes","No","No","No","Yes","Public","No","No","No","Yes","Yes","Yes","Yes","Science","Study first","Yes","Yes","No","Yes","Giving","No","Yes","Idealist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","TMI","No","Yes","Tunes","People","Yes","Yes","Yes","No","No","Supportive","No","Mac","No","Risk-friendly","No","Yes!","Yes","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Own","Pessimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",98,"TRUE","FALSE","FALSE","FALSE"
5791,1945,"Male","$25,001 - $50,000","Married (w/kids)","Master's Degree","Republican","No","No","No","No","Yes","No","Public","No","Yes","No","No","Yes","Yes","Yes","Art","Study first","Yes","No","No","Yes","Giving","No","No","Pragmatist","Yes","Yes","Cool headed","Odd hours","No","Right","Yes","Yes","Yes","Yes","A.M.","No","End","Yes","Yes","Circumstances","Yes","No","Yes","No","Yes","TMI","Yes","No","Talk","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","No","PC","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Own","Optimist","Dad","No","No","No","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",82,"TRUE","FALSE","FALSE","FALSE"
